"species","latitud","longitd","site_nm","precisn","rcrdng_","smplng_","isltn_p","substrt","dss_sym","id_mthd","country","year","prmss_t","host","habitat","nrsry_E","nursery","forest","agrcltr","grdn_mn","pnt_f_n","refernc","contact","athrshp","folder"
"Phytophthora ramorum",52.72223343,-3.69753079,"SH8544615194","1",NA,NA,NA,NA,"SH85595 15093; Plant on RHS side of track going up hill.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"Recreational Facility","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.58411696,-3.881438642,"SX6690077732","1",NA,NA,NA,NA,"Sample EK1 from Ed Krolik; SX 66925 77720; large clump in lower garden; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.57767107,-3.86169005,"SX6828076980","1",NA,NA,NA,NA,"Sample EK1 from Ed Krolik; SX 68321 77015; by boundary hedge along drive; no LFD     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.57767107,-3.86169005,"SX6828076980","1",NA,NA,NA,NA,"Sample EK3 from Ed Krolik; SX 68309 76947; by pond hedge; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.57767107,-3.86169005,"SX6828076980","1",NA,NA,NA,NA,"Sample EK4 from Ed Krolik; SX 68279 76903; by tennis court; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.57767107,-3.86169005,"SX6828076980","1",NA,NA,NA,NA,"Sample EK5 from Ed Krolik; SX 68230 76906; hedge above tennis court; no LFD     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.57767107,-3.86169005,"SX6828076980","1",NA,NA,NA,NA,"Sample EK6 from Ed Krolik; SX 68230 76906; hedge above tennis court by gate; no LFD     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.57767107,-3.86169005,"SX6828076980","1",NA,NA,NA,NA,"Sample EK8 from Ed Krolik; SX 68207 76917; top of garden; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.57767107,-3.86169005,"SX6828076980","1",NA,NA,NA,NA,"Sample EK9 from Ed Krolik; SX 68208 76955; top of garden; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.57767107,-3.86169005,"SX6828076980","1",NA,NA,NA,NA,"Sample EK10 from Ed Krolik; SX 68245 76969; edge of lawn,middle of garden; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.57767107,-3.86169005,"SX6828076980","1",NA,NA,NA,NA,"sample EK2A from Ed Krolik; SX 68308 77008; triangle in drive next to house; LFD feint +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.57767107,-3.86169005,"SX6828076980","1",NA,NA,NA,NA,"sample EK2B from Ed Krolik; 2 bushes; SX 68305 77009; triangle in drive next to house; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.57767107,-3.86169005,"SX6828076980","1",NA,NA,NA,NA,"Sample EK7 (resubmission); SX 68198 76914; top garden, top hedge; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"House","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.71605385,-3.697113131,"SH8545814506","1",NA,NA,NA,NA,"Shoots and leaves collected by NRW inspectors","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"woodland","Rhododendron",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.71605385,-3.697113131,"SH8545814506","1",NA,NA,NA,NA,"Collected and tested by NRW inspectors","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2016,"woodland","Rhododendron",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.11826807,-4.080243743,"SS5450037500","1",NA,NA,NA,NA,"Sample EK1 from Ed Krolik; ""Elizabeth Hobby""; just below café; SS 54607 37526; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.11826807,-4.080243743,"SS5450037500","1",NA,NA,NA,NA,"Sample EK2 from Ed Krolik; ""Snow Queen""; just below walled terrace and lowest but 1 path above 2nd from left lake; SS 54531 37500; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.44115137,-3.620850701,"SX8500061400","1",NA,NA,NA,NA,"Sample EK1, several clumps; SX 85539 61689; Dam Meadow Copse,RHS of fallen tree looking up hill; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Farm","Rhododendron",NA,"Wider environment",0,0,1,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.44115137,-3.620850701,"SX8500061400","1",NA,NA,NA,NA,"Sample EK2, several clumps; SX 85508 61593; Dam Meadow Copse,50m LHS of fallen tree looking up hill; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Farm","Rhododendron",NA,"Wider environment",0,0,1,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.01419399,-3.044680267,"SO2840035600","1",NA,NA,NA,NA,"Sample 1 in Rhododendron belt opposite tree 00208      Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Recreational Facility","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.22834737,-4.293492723,"SH4700072600","1",NA,NA,NA,NA,"Sample leaves and stems plus LFD kit included in sample     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Shop","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.10485899,-2.322738299,"ST7750034000","1",NA,NA,NA,NA,"Large leaved Rhododendron falconeri showing brown ends and curling on youngest part of the plant. LFD faint but +ve.     Please test for Ph. ramorum and kernoviae.","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Rhododendron falconeri",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora cinnamomi",50.35896703,-4.741433597,"SX0510054600","1",NA,NA,NA,NA,"One plant tested by Eden Project with LFD positive for phytophthora spp.  Could you please test and identify which species of Phytophthora is present.  The whole plants looks dead.  This plant is Dryandra praemorsa not noblis.      Phytophthora cinnamomi","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Dryandra nobilis",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.52719965,-1.518748129,"SE3200003500","1",NA,NA,NA,NA,"Please confirm P.r. Ongoing case     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Rhododendron shoot tip necrosis +ve lfd 2m outside field gate at lower exit to garden      Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Rhododendron shoot tip necrosis +ve lfd 5m inside field gate opposite compost heap at lower exit to garden      Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"V tinus variegata with severe wilting and foliar necrosis.  Positive lfd sampled from stem bark leading edge of necrosis was located under Catalpa tree     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Viburnum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Rhododendron shoot tip necrosis +ve lfd 2m outside field gate at lower exit to garden      Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"woodland","Rhododendron",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Rhododendron shoot tip necrosis +ve lfd 5m inside field gate opposite compost heap at lower exit to garden      Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"woodland","Rhododendron",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"V tinus variegata with severe wilting and foliar necrosis.  Positive lfd sampled from stem bark leading edge of necrosis was located under Catalpa tree     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"woodland","Viburnum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.15968468,-0.584221138,"SU9910041000","1",NA,NA,NA,NA,"SU 99545 41714 sample taken from Holly on rhs of path along red route Spring Walk, just before it drops down to Wetlands walk. Please test for Pr.     faint lfd +ve","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Ilex aquifolium",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.48236369,-4.132534421,"SX4880066900","1",NA,NA,NA,NA,"Sample = EK1 from Ed Krolik; car park by toilet block; SX 48998 66767; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.48236369,-4.132534421,"SX4880066900","1",NA,NA,NA,NA,"Sample = EK2 from Ed Krolik; between end of barn and main entrance to abbey garden; SX 48770 66762; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.48236369,-4.132534421,"SX4880066900","1",NA,NA,NA,NA,"Sample = EK3 from Ed Krolik; bottom right corner of abbey garden; SX 48772 66624; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.48236369,-4.132534421,"SX4880066900","1",NA,NA,NA,NA,"Sample = EK1 from Ed Krolik; car park by toilet block; SX 48998 66767; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Shop","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.48236369,-4.132534421,"SX4880066900","1",NA,NA,NA,NA,"Sample = EK2 from Ed Krolik; between end of barn and main entrance to abbey garden; SX 48770 66762; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Shop","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.48236369,-4.132534421,"SX4880066900","1",NA,NA,NA,NA,"Sample = EK3 from Ed Krolik; bottom right corner of abbey garden; SX 48772 66624; LFD +ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2017,"Shop","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
